Index,AppID,EarlyAccess,Name,PlayerCount,PriceUSD
0,493790,True,Archery,1.0,9.99
1,392190,False,SelfieTennis,0.0,19.99
2,439260,False,BUTTS_The_VR_Experience,0.0,0.99
3,439550,False,n_Verlore_Verstand,0.0,14.99
4,568330,False,VR_The_Han_Dynasty_Imperial_Mausoleums,0.0,1.99
5,554920,True,0_Day,0.0,6.99
6,575600,False,2017_VR,0.0,19.99
7,674850,False,2MD_VR_Football,1.0,12.99
8,548010,False,3D_Organon_VR_Anatomy,1.0,29.99
9,513760,True,3dSunshine,0.0,0
10,329770,False,4089_Ghost_Within,0.0,5.99
11,619210,False,4D_Toys,0.0,14.99
12,414510,False,5089_The_Action_RPG,0.0,7.99
13,512410,False,69_Ways_to_Kill_a_Zombie,0.0,19.99
14,547440,False,7D_Game_VR_for_VIVE,0.0,0
15,552660,False,8Bit_Arena_VR,0.0,0.99
16,462530,False,8i__Make_VR_Human,0.0,0
17,536050,True,994_W_24th,0.0,4.99
18,486140,False,9Grids_VR,0.0,1.99
19,427760,False,A_Chair_in_a_Room__Greenwater,0.0,24.99
20,535460,False,A_Fear_Of_Heights_And_Other_Things,0.0,0.99
21,493790,True,Archery,1.0,9.99
22,392190,False,SelfieTennis,0.0,19.99
23,439260,False,BUTTS_The_VR_Experience,0.0,0.99
24,439550,False,n_Verlore_Verstand,0.0,14.99
25,568330,False,VR_The_Han_Dynasty_Imperial_Mausoleums,0.0,1.99
26,554920,True,0_Day,0.0,6.99
27,575600,False,2017_VR,0.0,19.99
28,674850,False,2MD_VR_Football,1.0,12.99
29,548010,False,3D_Organon_VR_Anatomy,1.0,29.99
30,513760,True,3dSunshine,0.0,0
31,329770,False,4089_Ghost_Within,0.0,5.99
32,619210,False,4D_Toys,0.0,14.99
33,414510,False,5089_The_Action_RPG,0.0,7.99
34,512410,False,69_Ways_to_Kill_a_Zombie,0.0,19.99
35,547440,False,7D_Game_VR_for_VIVE,0.0,0
36,552660,False,8Bit_Arena_VR,0.0,0.99
37,462530,False,8i__Make_VR_Human,0.0,0
38,536050,True,994_W_24th,0.0,4.99
39,486140,False,9Grids_VR,0.0,1.99
40,427760,False,A_Chair_in_a_Room__Greenwater,0.0,24.99
41,535460,False,A_Fear_Of_Heights_And_Other_Things,0.0,0.99
42,579160,False,A_GodLike_Backhand,0.0,0.99
43,643950,False,A_Handful_of_Keflings,0.0,19.99
44,433600,False,A_Legend_of_Luca,0.0,19.99
45,613040,False,A_Lost_Room,0.0,9.99
46,698520,False,A_Writer_And_His_Daughter,0.0,14.99
47,436220,False,A10_VR,1.0,4.99
48,538330,False,AEscape_VR,0.0,9.99
49,578210,True,ATech_Cybernetic_VR,1.0,24.99
50,15520,False,AaAaAA__A_Reckless_Disregard_for_Gravity,0.0,9.99
51,15560,False,AaaaaAAaaaAAAaaAAAAaAAAAA_for_the_Awesome,0.0,9.99
52,509340,False,Abandoned_Hospital_VR,0.0,5.99
53,434430,False,Abbots_Book_Demo,0.0,0
54,458590,False,ABE_VR,0.0,0
55,548340,False,Abode,1.0,9.99
56,547040,False,Above__VR,0.0,3.99
57,501180,False,Acans_Call_Act_1,1.0,0
58,518580,False,Accounting,9.0,0
59,523570,False,Across_Flash,0.0,2.99
60,693800,False,Adoption,0.0,0
61,300060,False,ADR1FT,3.0,19.99
62,412790,False,Adventure_Time_Magic_Mans_Head_Games,0.0,4.99
63,543390,False,Aeon,0.0,24.99
64,434030,True,Aerofly_FS_2_Flight_Simulator,24.0,59.99
65,707580,False,AFFECTED_The_Manor,1.0,7.99
66,586080,False,Age_of_Heroes_VR,0.0,29.99
67,518110,True,Ahros_One_Warrior_Chronicle,0.0,19.99
68,670910,False,AHTS_Ship_Simulator,0.0,13.99
69,624430,False,AI_Rebellion_VR,0.0,9.99
70,511730,True,Airborne_Empires,0.0,0
71,364630,False,AirMech_Command,0.0,19.99
72,594150,False,airRevo_VR,0.0,1.99
73,631900,False,Airtone,0.0,29.99
74,628820,False,ALaLa_Wake_Mi_Up,0.0,10.99
75,355860,False,Albino_Lullaby_Episode_1,0.0,9.99
76,573270,False,Alcatraz_VR_Escape_Room,1.0,4.99
77,511420,True,Aleph_Null,0.0,3.99
78,751300,False,Alice_Mystery_Garden,0.0,4.99
79,513320,False,ALICE_VR,1.0,9.99
80,765290,False,Alien_Food_Frenzy,0.0,14.99
81,648190,False,Aliens_In_The_Yard,0.0,12.99
82,604830,False,All_Alone_VR,0.0,3.99
83,460850,False,Allumette,1.0,0
84,529500,False,ALONE__VR,0.0,14.99
85,689620,True,Alpha_Mike_Foxtrot_VR__AMF_VR,1.0,9.99
86,553110,False,Alpine_Ski_VR,2.0,4.99
87,667110,True,Altar_Show,0.0,0
88,389800,False,AlterVerse_Disruption,3.0,0
89,407060,False,AltspaceVRThe_Social_VR_App,12.0,0
90,484990,True,Alveari,0.0,14.99
91,497300,False,Always_Higher,0.0,0.99
92,552870,True,aMAZEing_adventures,0.0,8.99
93,570540,False,Amazon_Odyssey,0.0,9.99
94,610260,False,American_VR_Coasters,1.0,3.99
95,450110,False,Amigdala,0.0,5.99
96,622310,False,Amigo_VR,1.0,0
97,701100,False,Amoreon_NightClub,0.0,0
98,266430,True,Anarchy_Arcade,8.0,0
99,546040,False,Ancient_Code_VR_The_Fantasy_Egypt_Journey,0.0,4.99
100,495320,False,Ancient_VR_coaster,0.0,0.99
101,457660,False,Andromedum,0.0,1.99
102,503160,False,Angels__Demigods__SciFi_VR_Visual_Novel,0.0,0
103,767110,False,Anime_Girls_VR,0.0,11.99
104,464440,False,Annie_Amber,0.0,7.99
105,711390,False,Anti_Gravity_Warriors_VR,0.0,0
106,505700,False,Anyland,20.0,5.99
107,457860,False,Apollo_11_VR,3.0,9.69
108,491780,False,AppGameKit__3D_Asset_Pack,0.0,4.99
109,623270,False,AppGameKit__GameGuru_Loader,0.0,39.99
110,623100,False,AppGameKit_VR,0.0,29.99
111,325180,False,AppGameKit_Easy_Game_Development,14.0,79.99
112,583530,True,Aquila_Bird_Flight_Simulator,0.0,4.99
113,466740,False,ARAYA,1.0,14.99
114,534430,False,Arcade_Artist,0.0,8.99
115,464000,False,Arcade_Saga,0.0,19.99
116,534870,False,Arcane,0.0,0
117,553880,False,Archangel,1.0,29.99
118,587830,False,Archery_Practice_VR,0.0,0.99
119,577120,False,Archipelago_Navigable_VR_Comic,0.0,4.99
120,577890,False,Arena_Blood_on_the_Sand_VR,0.0,3.99
121,342180,False,Arizona_Sunshine,123.0,39.99
122,529910,False,ARK_Park,0.0,0
123,488590,True,Armed_Against_the_Undead,0.0,19.99
124,720310,False,Armed_Warrior_VR,0.0,9.99
125,510700,False,Armor_Clash_VR,0.0,4.99
126,499940,False,Ascension_VR,0.0,9.99
127,625460,False,Assassination_ClassroomVR_Balloon_Challenge_TimeVR,0.0,9.99
128,244210,False,Assetto_Corsa,1322.0,29.99
129,535380,False,Asteroid_Blaster_VR,0.0,7.99
130,458990,False,Astral_Domine,0.0,2.99
131,492850,False,Astroderps,0.0,8.99
132,741490,False,Atlantis_VR,0.0,1.99
133,457230,False,Atlas_Reactor_VR_Character_Viewer,0.0,0
134,394120,False,Atom_Universe,2.0,0
135,765460,False,Atoms,0.0,6.99
136,597590,False,Attack_of_the_Bugs,1.0,7.99
137,457770,False,Audio_Arena,0.0,6.99
138,722590,False,Audio_Factory,0.0,0
139,570860,False,AudioBeats,0.0,9.99
140,412740,False,Audioshield,31.0,19.99
141,673900,False,Avem33,4.0,0
142,622290,True,AVOlightSpace_MultiScreen_Media_Player,1.0,0
143,555970,True,Awaken,0.0,599
144,525760,True,Awesome_Obstacle_Challenge,0.0,7.99
145,550520,False,B_Braun_Future_Operating_Room,0.0,0
146,441230,True,Babel_Tower_to_the_Gods,0.0,9.99
147,708820,True,Baby_Hands,4.0,24.99
148,709370,False,BadRobots_VR,0.0,8.99
149,498990,False,Balloon_Chair_Death_Match,0.0,3.99
150,744600,True,Balloonatics,3.0,14.99
151,493500,False,Bank_Limit__Advanced_Battle_Racing,0.0,24.99
152,643000,False,BARBAR_BAR,3.0,0
153,728950,False,Barrels_Up,0.0,0.99
154,704300,False,Bartender_VR_Simulator,1.0,19.99
155,561390,True,BasementVR,0.0,0
156,528990,False,Basketball_Babe,0.0,10.99
157,495550,False,Baskhead,0.0,4.99
158,502820,False,Batman_Arkham_VR,3.0,19.99
159,647990,False,Batter_Up_VR,0.0,9.99
160,704520,True,Battle_Buddies_VR,0.0,0
161,484870,False,Battle_Dome,0.0,14.99
162,753920,False,Battle_for_the_last_chicken,0.0,4.99
163,778250,True,Battle_of_Kings_VR,1.0,9.99
164,716400,False,Battle_of_Red_Cliffs_VR,0.0,29.99
165,624830,True,Battle_Summoners_VR,2.0,9.99
166,625830,True,BattleSky_VR,0.0,9.99
167,312650,False,Battlezone,0.0,39.99
168,455230,False,Bazaar,0.0,4.99
169,744460,True,BE_THE_HERO,0.0,0
170,454830,True,Beach_Ball_Valley,0.0,2.99
171,724940,False,Beach_Cry_of_VR,0.0,10.00
172,638920,False,BeanVRThe_Social_VR_APP,0.0,0
173,629970,False,Beast_Pets,2.0,0
174,493040,False,Beat_Ninja,0.0,12.99
175,566780,False,Beats_Fever,0.0,14.99
176,590430,False,BeefeaterXO,0.0,0
177,600140,False,Belko_VR_An_Escape_Room_Experiment,1.0,19.99
178,493100,True,BellyBots,0.0,7.99
179,529820,True,Beyond_Power_VR,0.0,1.99
180,585310,True,Beyond_the_City_VR,0.0,4.99
181,666850,False,Beyond_the_Horizon,0.0,4.99
182,620800,False,Big_Hit_VR_Baseball,0.0,24.99
183,457550,False,Bigscreen_Beta,61.0,0
184,641910,False,Bike_Rush,0.0,9.99
185,570600,False,Binary_Trigger,0.0,8.99
186,711300,True,Bit_Storm_VR_First_Loop,0.0,11.99
187,615460,False,Bitcoin_VR,0.0,0
188,569370,False,Bitdude,0.0,0
189,524690,False,Bitslap,0.0,6.99
190,503100,False,Black_Hat_Cooperative,0.0,9.99
191,613330,False,Blackjack_Bailey_VR,0.0,4.99
192,706520,False,BlackShield_Upora_Story,0.0,29.99
193,576880,False,Blackwater_Bayou_VR,0.0,0.99
194,554470,False,BladeShield,0.0,2.99
195,420840,False,BLARP,0.0,2.99
196,490490,False,Blasters_of_the_Universe,2.0,14.99
197,302710,False,BlazeRush,3.0,9.99
198,628530,False,Blobby_Tennis,1.0,0
199,425400,True,Block_Rocking_Beats,0.0,14.99
200,524060,False,Block_Wave_VR,0.0,4.99
201,533970,False,Blocks_by_Google,10.0,0
202,449640,False,Bloody_Zombies,2.0,14.99
203,497450,False,Blortasia,0.0,4.99
204,510710,False,Bloxiq_VR,0.0,14.99
205,522020,False,Blue_Effect_VR,0.0,14.99
206,668030,False,Blue_Flame_VR,0.0,4.99
207,565030,True,Blueshift,0.0,0
208,728110,True,Board_Games_VR,0.0,0
209,569940,False,Bocce_Beach,0.0,0
210,523090,False,Bomb_U,0.0,0
211,611090,False,Boofles_Home,1.0,0
212,433650,False,Book_Of_Merlin,0.0,0
213,620140,False,Bottle_Flip_Challenge_VR,0.0,0
214,464400,False,Bounce,0.0,0
215,494350,False,Bowl_VR,0.0,0
216,496000,False,BowMage,0.0,0
217,459260,False,Bowslinger,0.0,0
218,612840,False,Boxplosion,0.0,0
219,641960,False,BOXVR,9.0,0
220,550830,False,Brain_Voyagers__Ricochet,0.0,0
221,591790,False,BREACH_IT,0.0,0
222,668220,False,Breadwinner_VR,0.0,0
223,578470,False,Break_Time,0.0,0
224,431570,False,Breakroom,0.0,0
225,504840,False,Brick_Stack_VR,0.0,0
226,559920,False,Broken_Blue,0.0,0
227,504630,False,Broomball_VR,0.0,0
228,567840,False,Brush_Up_VR,0.0,0
229,400940,False,Budget_Cuts,0.0,0
230,459860,False,Budget_Cuts_Demo,,0
231,614160,False,Bug_Invaders,0.0,0
232,521950,False,Bullet_Sorrow_VR,4.0,0
233,649510,False,Bullet_VR,0.0,0
234,525640,False,Bullets_And_More_VR__BAM_VR,17.0,0
235,501060,False,CSS_CITADEL_VR,0.0,0
236,517770,False,Caketomino,0.0,0
237,547280,False,Calcflow,0.0,0
238,525500,False,Candy_Kingdom_VR,0.0,0
239,503900,False,Candy_Smash_VR,0.0,0
240,457790,False,Capria_Magic_of_the_Elements,0.0,0
241,472720,False,Car_Car_Crash_Hands_On_Edition,0.0,0
242,416090,False,Caretaker_Retribution,0.0,0
243,426240,False,Caretaker_Sacrifice,0.0,0
244,565380,False,Cargo_Cult_ShootnLoot_VR,2.0,0
245,458920,False,Carnival_Games_VR,1.0,0
246,433700,False,Carpe_Lucem__Seize_The_Light_VR,0.0,0
247,692060,False,Casinopia_The_Blackjack,0.0,0
248,706840,False,Castaway_VR,0.0,0
249,693500,False,Castle_Demolition_VR,0.0,0
250,542770,False,Castle_Must_Be_Mine,4.0,0
251,638020,False,Castle_Wars_VR,0.0,0
252,645500,False,Cat_Sorter_VR,0.0,0
253,433190,False,CDF_Starfighter_VR,0.0,0
254,524610,False,Ceggtcher_VR,0.0,0
255,589680,False,Chainless,0.0,0
256,477170,False,Chamber_19,0.0,0
257,658230,False,Chambered,0.0,0
258,612220,False,Chaos_Edge,0.0,0
259,680640,False,ChefU,0.0,0
260,504010,False,Chernobyl_VR_Project,0.0,0
261,518060,False,Chess_Ultra,7.0,0
262,493380,False,ChessVR,0.0,0
263,551440,False,Chiaro_and_the_Elixir_of_Life,0.0,0
264,538410,False,Chicken_Chase,0.0,0
265,566270,False,Child_Of_Ault,1.0,0
266,490040,False,Child_of_the_Wind,0.0,0
267,558850,False,Children_of_Colossus,0.0,0
268,575420,False,Chocolate,0.0,0
269,662700,False,Chop_and_Drop_VR,1.0,0
270,574040,False,Christmas_Massacre_VR,0.0,0
271,587470,False,Chroma_Lab,4.0,0
272,402800,False,Chunks,0.0,0
273,535190,False,Chunky_Orbits,0.0,0
274,364380,False,CINEVEO__VR_Cinema,0.0,0
275,687870,False,CINEVR__Social_Movie_Theater,0.0,0
276,757400,False,CITY_BALLS_VR,0.0,0
277,493490,False,City_Car_Driving,62.0,0
278,609400,False,City_Rush,0.0,0
279,517990,False,City_VR,0.0,0
280,593970,False,Clash_of_Vessels_VR,0.0,0
281,293800,False,Classroom_Aquatic,0.0,0
282,698910,False,Cliffstone_Manor,0.0,0
283,520010,False,Climbey,21.0,0
284,535170,False,Climbtime,0.0,0
285,526240,False,CloudBound,0.0,0
286,662950,False,CloudCity_VR,0.0,0
287,425720,False,Cloudlands__VR_Minigolf,4.0,0
288,527160,False,Cmoar_VR_Cinema,0.0,0
289,737260,False,Coaster_of_Carnage_VR,0.0,0
290,525910,False,Cockroach_VR,0.0,0
291,703140,False,Codename_Phantom,0.0,0
292,543710,False,Cogito,0.0,0
293,510410,False,Cogs_and_Cowboys,0.0,0
294,577240,False,CogVR,0.0,0
295,506930,False,CoLab,0.0,0
296,543440,False,Cold_Iron,0.0,0
297,679160,False,CollabHub,0.0,0
298,464540,False,Colosse,0.0,0
299,576820,False,Colourise,0.0,0
300,347170,False,Combat_Air_Patrol_2_Military_Flight_Simulator,0.0,0
301,405670,False,Combat_Core,0.0,0
302,725970,False,COMBAT_INSTINCT,0.0,0
303,624900,False,COMET_STRIKE,0.0,0
304,763650,False,Comets_Wake,0.0,0
305,584930,False,Conductor,0.0,0
306,570150,False,Constellation_Distantia,0.0,0
307,589110,False,Constricted_VR,0.0,0
308,535270,False,Constricting_Cubes,0.0,0
309,527700,False,Containment_Initiative,1.0,0
310,591990,False,Cosmic_Awakening_VR,0.0,0
311,559010,False,Cosmic_Sugar_VR,0.0,0
312,427240,False,Cosmic_Trip,0.0,0
313,512110,False,Cosmos_Crash_VR,0.0,0
314,551690,False,Counter_Fight,0.0,0
315,593210,False,Counter_Fight_Samurai_Edition,0.0,0
316,598720,False,Country_of_One,0.0,0
317,589460,False,Covert_Syndrome,0.0,0
318,517670,False,Cowbots_and_Aliens,0.0,0
319,546350,False,Craft_Keep_VR,0.0,0
320,558740,False,CRAFT_Work_VR_Shop,0.0,0
321,517970,False,CRANGA_Harbor_Frenzy,0.0,0
322,516470,False,CRAPPY_ZOMBIE_GAME,0.0,0
323,508580,False,CrapsVR,0.0,0
324,340450,False,Crashed_Lander,0.0,0
325,566980,False,Crashimals,0.0,0
326,594370,False,Crazy_Fishing,1.0,0
327,570910,False,Crazy_Max_VR,0.0,0
328,554680,False,Crazy_Saloon_VR,0.0,0
329,648070,False,CrisisActionVR,0.0,0
330,788020,False,Critical_Gravity_Alpha,0.0,0
331,497000,False,Cross_Death__VR,0.0,0
332,543410,False,Crowe_The_Drowned_Armory,0.0,0
333,662780,False,Crystal_Reign,0.0,0
334,345140,False,Crystal_Rift,0.0,0
335,623040,False,Crystal_Vibes_feat_Ott,0.0,0
336,660860,False,Cube_Monster,0.0,0
337,619590,False,CubeBall_VR,0.0,0
338,636220,False,CubeWorks,0.0,0
339,576370,False,Cubians_VR,0.0,0
340,539190,False,CuVRball,0.0,0
341,733230,False,Cyber_Arena,0.0,0
342,580680,False,CYBER_JOLT,0.0,0
343,632840,False,CYBER_VR,0.0,0
344,607760,False,Cyberdrifter,0.0,0
345,501620,False,CyberLink_PowerDirector_15_Ultimate,3.0,0
346,560920,False,Cyberlink_PowerDVD_17_Ultra,0.0,0
347,462000,False,Cyberpong,0.0,0
348,516590,False,CyberThreat,0.0,0
349,619500,False,cyubeVR,3.0,0
350,552340,False,Danger_Room,0.0,0
351,538040,False,Dantes_Forest,0.0,0
352,598690,False,Dark_Legion_VR,0.0,0
353,600580,False,Dark_Mechanism__Virtual_reality,0.0,0
354,395150,False,Dark_Storm_VR_Missions,0.0,0
355,607190,False,Dark_Frontier,0.0,0
356,649630,False,DarkMaze,0.0,0
357,401910,False,Darknet,0.0,0
358,612120,False,Darwins_bots_Episode_1,0.0,0
359,649570,False,Dash_Dash_Run,0.0,0
360,768110,False,Dawn_City,0.0,0
361,413350,False,Daydream_Blue,0.0,0
362,513150,False,Daylights_End_VR_Edition,0.0,0
363,223750,False,DCS_World,226.0,0
364,613200,False,Dead_Days,0.0,0
365,646200,False,Dead_Effect_2_VR,7.0,0
366,538710,False,Dead_Hungry,0.0,0
367,668840,False,Dead_Moon__Revenge_on_Phobos,0.0,0
368,402260,False,Dead_Secret,2.0,0
369,727790,False,DEAD_TARGET_VR_Zombie_Intensified,0.0,0
370,513790,False,DEADLOCK,0.0,0
371,594490,False,Deadly_Hunter_VR,1.0,0
372,682360,False,Deadly_Rescue,0.0,0
373,544590,False,Death_Dojo,0.0,0
374,570230,False,Deathlike_Awakening,1.0,0
375,484830,False,Deep_Blue_3D_Maze,1.0,0
376,591610,False,Deep_End,0.0,0
377,459940,False,Deer_Man,0.0,0
378,638900,False,Defenders_of_the_Realm_VR,0.0,0
379,589180,False,Defuser_VR,0.0,0
380,525680,False,Deisim,0.0,0
381,538110,False,Delilas_Gift,0.0,0
382,535530,False,Demon_Hunter,0.0,0
383,542820,False,DemonicGuestVR,0.0,0
384,588030,False,Derail_Valley,0.0,0
385,638110,False,Desert_Bus_VR,1.0,0
386,554140,False,Desert_Ride_Coaster,3.0,0
387,700170,False,Deserving_Life,0.0,0
388,501090,False,Design_it_Drive_it__Speedboats,1.0,0
389,528020,False,Destroyer,0.0,0
390,436230,False,Detached,0.0,0
391,526180,False,Deus_Ex_Mankind_Divided__VR_Experience,,0
392,644670,False,DEUS_VULT__Online_VR_sword_fighting,0.0,0
393,510290,False,DEXED,0.0,0
394,585500,False,Dick_Wilde,0.0,0
395,578190,False,Diesel_Power,0.0,0
396,697430,False,Differently_Fast,0.0,0
397,503340,False,Dig_4_Destruction,0.0,0
398,686030,False,Digital_Domains_Monkey_King,0.0,0
399,501350,False,Dimension_Hunter_VR,2.0,0
400,457340,False,Dimensional,0.0,0
401,447690,False,Dimensional_Intersection,0.0,0
402,580630,False,Dimensional_Rift,0.0,0
403,566640,False,DinoFense,0.0,0
404,431390,False,Diorama_No1__Blocked_In,0.0,0
405,431370,False,Diorama_No3__The_Marchland,0.0,0
406,602630,False,Diorama_Worlds,0.0,0
407,483970,False,Directionless,0.0,0
408,310560,False,DiRT_Rally,345.0,0
409,677380,False,Disco_Destruction,0.0,0
410,649880,False,Disco_Time_80s_VR,0.0,0
411,496740,False,Discovering_Space_2,0.0,0
412,459170,False,Discovr_Egypt_King_Tuts_Tomb,0.0,0
413,469650,False,Disney_Movies_VR,0.0,0
414,646890,False,Distant_Nightmare__Virtual_reality,0.0,0
415,456740,False,Doctor_Kvoraks_Obliteration_Game,0.0,0
416,468170,False,Doll_City__Prologue,0.0,0
417,455720,False,Dolphin_Defense,0.0,0
418,455190,False,Domain_Defense_VR,0.0,0
419,571230,False,Domino_Craft_VR,0.0,0
420,594200,False,Dont_Get_Hit_In_The_Face,0.0,0
421,328590,False,Dont_Knock_Twice,0.0,0
422,519030,False,Dont_Let_Go,0.0,0
423,601550,False,Dont_Look_Back,0.0,0
424,575170,False,Dont_Mess_Up,0.0,0
425,650000,False,DOOM_VFR,15.0,0
426,552230,False,Doomsday_SurvivalTraining,0.0,0
427,573610,False,DOOORS_VR,0.0,0
428,311250,False,Doorways_The_Underworld,0.0,0
429,523180,False,Doritos_VR_Battle,0.0,0
430,656770,False,Douarnenez_VR,0.0,0
431,574940,False,Downward_Spiral_Prologue,0.0,0
432,460730,False,Draco_Dux,0.0,0
433,667010,False,Dracula_Vampires_vs_Zombies,0.0,0
434,711600,False,Dragon_Orb,0.0,0
435,518640,False,Dragon_Skies_VR,0.0,0
436,514370,False,DragonBlast_VR,0.0,0
437,386930,False,Dragonflight,0.0,0
438,692930,False,DreadEye_VR,0.0,0
439,589200,False,Dreadhalls,0.0,0
440,229580,False,Dream,1.0,0
441,744660,False,Dream_Channel,0.0,0
442,663190,False,Dream_Coaster_VR,0.0,0
443,723610,False,Dream_Golf_VR,1.0,0
444,544000,False,Dream_UniVRse,0.0,0
445,520210,False,DreamDesk_VR,0.0,0
446,365140,False,DREAMFLIGHT_VR,0.0,0
447,498510,False,DreamLand,0.0,0
448,664560,False,DreamTank,0.0,0
449,696940,False,DreamWorks_Voltron_VR_Chronicles,1.0,0
450,544800,False,Driftwatch_VR,0.0,0
451,403040,False,Driver_Booster_3_for_STEAM,22.0,0
452,612600,False,Drone_Fighters,0.0,0
453,571430,False,Drone_Hero,0.0,0
454,466520,False,Drone_Hunter_VR,0.0,0
455,718990,False,Drone_Infiltrator,0.0,0
456,697330,False,Dronihilation_VR,0.0,0
457,731450,False,DROP_VR__AUDIO_VISUALIZER,0.0,0
458,609170,False,Drummer_Talent_VR,0.0,0
459,608370,False,Drums_Hero,0.0,0
460,577290,False,Drunk_or_Dead,0.0,0
461,585040,False,Dry_Erase_Infinite_VR_Whiteboard,0.0,0
462,511690,False,Duck_Force,0.0,0
463,503580,False,Duck_Season,5.0,0
464,512240,False,Duckpocalypse,0.0,0
465,612010,False,Duel_VR,0.0,0
